style,artist,picture
Realism,ilya-repin,sketch-for-the-painting-ceremonial-meeting-of-the-state-council-on-may-7-1901-1903.jpg
Romanticism,akseli-gallen-kallela,kullervos-curse-1899.jpg
Naive_Art_Primitivism,walasse-ting,bare-back-rider.jpg
Post_Impressionism,stefan-luchian,at-maize-share.jpg
Baroque,gerrit-dou,self-portrait-with-a-palette-in-a-niche-1655.jpg
Romanticism,francisco-goya,holy-week-in-spain-in-times-past-1824.jpg
Symbolism,jacek-malczewski,severus-1902.jpg
Symbolism,odilon-redon,head-of-orpheus-on-the-water-or-the-mystic-1880.jpg
Realism,vasily-vereshchagin,a-rich-kyrgyz-hunter-with-a-falcon-1871.jpg
Baroque,rembrandt,maria-trip-1639-1.jpg
Impressionism,eugene-boudin,laundresses-on-the-banks-of-the-river.jpg
Northern_Renaissance,albrecht-durer,pine-1497.jpg
Romanticism,dante-gabriel-rossetti,how-they-met-themselves-1864.jpg
Abstract_Expressionism,aki-kuroda,first-night-i-1979.jpg
Art_Nouveau_Modern,leon-bakst,elisium-1906.jpg
Realism,johan-hendrik-weissenbruch,dune.jpg
Impressionism,william-james-glackens,a-stroll-in-the-park.jpg
Impressionism,james-mcneill-whistler,red-and-black-the-fan-1894.jpg
Northern_Renaissance,lucas-cranach-the-elder,old-man-and-young-woman.jpg
Naive_Art_Primitivism,louis-vivin,le-pont-du-rialto.jpg
Realism,boris-kustodiev,bathing-1912.jpg
Romanticism,gustave-dore,the-seven-league-boots.jpg
Realism,ivan-shishkin,winter-in-a-forest-rime-1877.jpg
Baroque,annibale-carracci,landscape-with-the-sacrifice-of-isaac.jpg
Northern_Renaissance,albrecht-altdorfer,the-battle-of-issus-fragment-1529-1.jpg
Post_Impressionism,asgrimur-jonsson,autumn-at-thingvellir-1949.jpg
Pointillism,georges-seurat,edge-of-wood-springtime-1883.jpg
Impressionism,claude-monet,gennevilliers-plain-1877.jpg
Impressionism,auguste-rodin,domingo-sarmiento.jpg
Ukiyo_e,utagawa-kuniyoshi,horibe-yahei-kamaru-parrying-a-spear-thrust.jpg
Impressionism,william-merritt-chase,girl-in-a-japanese-costume.jpg
Ukiyo_e,utagawa-kuniyoshi,women-14.jpg
Minimalism,walter-de-maria,one-sun-2002.jpg
Abstract_Expressionism,joan-miro,not/detected/227944.jpg
Cubism,pablo-picasso,untitled-1920-2.jpg
Color_Field_Painting,sam-francis,untitled-sfm66-04-1966.jpg
Impressionism,claude-monet,portrait-of-jeanne-serveau.jpg
Fauvism,max-weber,burlesque.jpg
Post_Impressionism,theo-van-rysselberghe,the-garden-of-felicien-rops-at-essone-1910.jpg
Impressionism,joaquã­n-sorolla,maria-dressed-as-a-valencian-peasant-girl-1906.jpg
Mannerism_Late_Renaissance,el-greco,the-virgin-of-the-immaculate-conception-1.jpg
New_Realism,george-luks,breaking-surf.jpg
Romanticism,william-turner,music-company-petworth.jpg
Post_Impressionism,bela-czobel,painters-outdoor-1906.jpg
Impressionism,childe-hassam,posilippo.jpg
Baroque,rembrandt,an-old-man-with-a-beard-1630.jpg
Art_Nouveau_Modern,raphael-kirchner,from-arcadia.jpg
Impressionism,camille-pissarro,boulevard-montmartre-morning-sunlight-and-mist-1897.jpg
Mannerism_Late_Renaissance,titian,portrait-of-cardinal-cristoforo-madruzzo-1552.jpg
Impressionism,julian-alden-weir,landscape-with-seated-figure.jpg
Art_Nouveau_Modern,aubrey-beardsley,front-cover-1896.jpg
Impressionism,claude-monet,valley-of-the-creuse-afternoon-sunlight.jpg
Northern_Renaissance,albrecht-durer,portrait-of-a-woman-from-brussels.jpg
Pointillism,gerardo-dottori,gli-amanti-1907.jpg
Romanticism,gustave-dore,the-wise-men-guided-by-the-star.jpg
Northern_Renaissance,hans-memling,st-john-altarpiece-1479.jpg
Post_Impressionism,vladimir-dimitrov,unknown-title-25.jpg
Pop_Art,red-grooms,dali-salad-ii-1980.jpg
Art_Nouveau_Modern,nicholas-roerich,suzdal-walls-of-saviour-euthimius-monastery-1903.jpg
Realism,fyodor-vasilyev,water-mill-on-a-mountain-river-crimea.jpg
Rococo,giovanni-battista-tiepolo,the-triumph-of-zephyr-and-flora-1735.jpg
Romanticism,joseph-wright,portrait-of-a-lady-with-her-lacework.jpg
Naive_Art_Primitivism,marc-chagall,moses-sees-the-sufferings-of-his-people.jpg
Contemporary_Realism,jamie-wyeth,obelisk-1976.jpg
Pop_Art,billy-apple,ship-in-a-bottle-1963.jpg
Impressionism,william-merritt-chase,figure-study-i.jpg
Realism,vasily-surikov,portrait-of-a-i-yemelyanova-1903.jpg
Realism,vasily-polenov,cityscape-1875.jpg
Romanticism,orest-kiprensky,portrait-of-ivan-vasilievich-kusov-1808.jpg
Fauvism,charles-lapicque,excelsior.jpg
Expressionism,william-h.-johnson,harbor-under-the-midnight-sun-1937(1).jpg
Impressionism,ilya-repin,the-yield-on-the-red-porch-1910.jpg
Minimalism,anne-truitt,prima-1978.jpg
Minimalism,anne-truitt,sumi-drawing-1966.jpg
Impressionism,pierre-auguste-renoir,study-for-the-saone-embraced-by-the-rhone-1915.jpg
Naive_Art_Primitivism,marc-chagall,in-front-of-the-picture-1963.jpg
Rococo,giovanni-battista-tiepolo,the-last-supper-1747.jpg
Naive_Art_Primitivism,marc-chagall,an-angel-1956.jpg
Naive_Art_Primitivism,jules-lefranc,mount-cervino.jpg
Naive_Art_Primitivism,marc-chagall,the-judgement-of-solomon-i-kings-iii-16-27.jpg
Impressionism,emmanuel-zairis,figure-in-a-rowing-boat.jpg
Post_Impressionism,henri-de-toulouse-lautrec,ruhendes-modell-1896.jpg
Symbolism,victor-hugo,the-wave-or-my-destiny-1857.jpg
Impressionism,childe-hassam,east-hampton.jpg
Romanticism,john-everett-millais,st-bartholemew-s-day.jpg
Impressionism,guy-rose,the-green-parasol-1911.jpg
Northern_Renaissance,hans-holbein-the-younger,portrait-of-dirk-tybis-1533.jpg
Abstract_Expressionism,hans-hofmann,profound-longing-1965.jpg
Baroque,peter-paul-rubens,nicolas-rubens.jpg
Cubism,theo-van-doesburg,lena-in-interieur-1917.jpg
Cubism,leopold-survage,femme-et-oiseau-1927.jpg
Cubism,paul-klee,senecio-1922(1).jpg
Naive_Art_Primitivism,marc-chagall,lid-meeting-of-isaac-and-rebecca-1980.jpg
Realism,vincent-van-gogh,head-of-a-man-with-straw-hat-1885(1).jpg
Realism,camille-corot,roman-countryside-rocky-valley-with-a-herd-of-pigs-1828.jpg
Impressionism,arkhip-kuindzhi,winter-thaw.jpg
Baroque,guido-reni,st-joseph-with-the-infant-jesus.jpg
Impressionism,alfred-sisley,the-road-to-louveciennes-montbuisson.jpg
Art_Nouveau_Modern,jozsef-rippl-ronai,lajos-und-odon-1918.jpg
Realism,boris-kustodiev,man-with-accounts-v-a-kastalsky-1917.jpg
Color_Field_Painting,gotthard-graubner,lysis-2003.jpg
Northern_Renaissance,joachim-wtewael,portrait-of-the-artist-s-wife-1601.jpg
Baroque,peter-paul-rubens,deborah-kip-wife-of-sir-balthasar-gerbier-and-her-children-1630.jpg
Baroque,guido-reni,magdalene-with-the-jar-of-ointment.jpg
Realism,ilya-repin,follow-me-satan-1895.jpg
Symbolism,james-tissot,abraham-s-servant-meeteth-rebecca.jpg
Expressionism,pierre-alechinsky,untitled-from-the-portfolio-with-the-grain-of-the-wood-au-fil-du-bois-5-1973.jpg
Rococo,benjamin-west,general-thaddeus-kosciusko-1797.jpg
Abstract_Expressionism,cy-twombly,coronation-of-sesostris-1.jpg
Expressionism,toyen,a-lady-with-dolphins-1934.jpg
Realism,ilya-repin,seamstress-1882.jpg
Rococo,maurice-quentin-de-la-tour,portrait-of-king-louis-xv-1748.jpg
Color_Field_Painting,jack-bush,concerto-1975.jpg
Realism,pyotr-konchalovsky,skating-rink-dynamo-1948.jpg
Abstract_Expressionism,vasile-dobrian,a-perfumed-gale-of-the-autumn-is-all-that-s-left-in-my-memory-from-the-autumn-series.jpg
Abstract_Expressionism,mark-tobey,they-ve-come-back.jpg
Naive_Art_Primitivism,william-h.-johnson,abraham-lincoln-1945.jpg
Impressionism,eugene-boudin,leaving-mass-in-brittany.jpg
Abstract_Expressionism,sam-francis,untitled-from-pasadena-box-lembark-l62-1963.jpg
Northern_Renaissance,lucas-cranach-the-elder,portrait-of-martin-luther-as-an-augustinian-monk.jpg
Realism,isaac-levitan,evening-1877.jpg
Impressionism,winston-churchill,village-house-in-southern-france.jpg
Synthetic_Cubism,pablo-picasso,guitar-and-sheet-of-music-1912.jpg
Impressionism,vasile-popescu,comana-landscape-1928.jpg
Romanticism,ford-madox-brown,the-finding-of-don-juan-by-haidee-1869.jpg
Post_Impressionism,franz-marc,large-lenggries-horses-1908.jpg
Baroque,adriaen-van-de-velde,cattle-and-goats-in-a-meadow-1658.jpg
Baroque,bartolome-esteban-murillo,jacob-s-dream-1665.jpg
Northern_Renaissance,albrecht-altdorfer,birth-of-mary.jpg
Impressionism,antoine-blanchard,place-de-la-republic-4.jpg
Realism,charles-francois-daubigny,landscape-trees-on-the-slope-of-a-ravine.jpg
Realism,camille-corot,landscape-with-peasant-girl-1861.jpg
Pop_Art,billy-apple,untitled-diptych-2011.jpg
Expressionism,georges-braque,a-bird-passing-through-a-cloud-1957-1.jpg
Impressionism,stefan-luchian,peasant-woman-with-yellow-headscarf-1905.jpg
Impressionism,konstantin-korovin,paris-boulevard-des-capucines-1911.jpg
Baroque,rembrandt,schellingwou-seen-from-the-diemerdijk.jpg
Impressionism,claude-monet,view-of-the-voorzaan-1871.jpg
Northern_Renaissance,hans-memling,granada-diptych-right-wing-the-holy-women-and-st-john.jpg
Northern_Renaissance,mabuse,sheet-with-a-study-after-the-spinario-and-other-sculptures-1509.jpg
Pop_Art,tsuruko-yamazaki,peace-1968.jpg
Impressionism,john-henry-twachtman,pasture-with-barns-cos-cob.jpg
Post_Impressionism,suzanne-valadon,nude-woman-with-drapery-1919.jpg
Expressionism,martiros-saryan,armenian-village-1929.jpg
Romanticism,jan-matejko,saint-casimir.jpg
Post_Impressionism,paul-cezanne,portrait-of-madame-cezanne.jpg
Post_Impressionism,paul-gauguin,not-detected-1.jpg
Post_Impressionism,vincent-van-gogh,a-corner-of-the-asylum-and-the-garden-with-a-heavy-sawn-off-tree-1889(1).jpg
Pointillism,georges-seurat,study-for-the-circus-1891.jpg
Mannerism_Late_Renaissance,titian,christ-carrying-the-cross-1575.jpg
Impressionism,childe-hassam,the-nymph-of-beryl-gorge.jpg
Realism,vincent-van-gogh,self-portrait-with-cap-1886.jpg
Abstract_Expressionism,hans-hofmann,song-of-the-nightingale-1964.jpg
Rococo,maurice-quentin-de-la-tour,prince-xavier-of-saxony.jpg
Impressionism,armand-guillaumin,la-pointe-du-lou-gaou-1911.jpg
Realism,valentin-serov,horse-1884.jpg
Post_Impressionism,pyotr-konchalovsky,margot-is-dancing-1949.jpg
Pointillism,theo-van-rysselberghe,the-pointe-de-per-kiridec-at-roscoff.jpg
Realism,vincent-van-gogh,woman-with-baby-on-her-lap-half-length-1883.jpg
Impressionism,antoine-blanchard,theatre-du-vaudeville-2.jpg
Impressionism,asgrimur-jonsson,view-of-elli-a-rvogur-reykjav-k-1930.jpg
Impressionism,alfred-sisley,at-moret-sur-loing-1892.jpg
Pop_Art,rene-bertholo,arc-en-ciel-1971.jpg
Cubism,nikos-hadjikyriakos-ghikas,stage-design-for-don-juan-by-andr-obey-1939.jpg
Impressionism,childe-hassam,isle-of-shoals-4.jpg
Realism,theodore-rousseau,view-of-the-belfry-of-orleans.jpg
Expressionism,lovis-corinth,in-the-slaughter-house-1893.jpg
Baroque,anthony-van-dyck,portrait-of-henry-danvers-earl-of-danby-as-a-knight-of-the-order-of-the-garter.jpg
Color_Field_Painting,gene-davis,orange-twitter-1966.jpg
Impressionism,eugene-boudin,strand-in-trouville-1868.jpg
Romanticism,john-william-waterhouse,ophelia-1889.jpg
Rococo,fyodor-rokotov,portrait-of-great-duke-peter-fedorovich-later-emperor-peter-iii.jpg
Color_Field_Painting,frank-stella,sinjerli-variations-iia-1977.jpg
Impressionism,camille-pissarro,the-louvre-morning-snow-effect-1903.jpg
Post_Impressionism,henri-martin,brides-walk-under-the-apple-trees.jpg
Romanticism,jean-leon-gerome,summer-afternoon-on-a-lake.jpg
Post_Impressionism,martiros-saryan,eastern-landscape-1924.jpg
Romanticism,eugene-delacroix,frederic-chopin-1838(1).jpg
Romanticism,thomas-cole,summer-twilight-a-recollection-of-a-scene-in-new-england-1834.jpg
Romanticism,thomas-cole,the-hunter-s-return-1845.jpg
Post_Impressionism,konstantinos-parthenis,the-harbor-of-kalamata-1911.jpg
Expressionism,zinaida-serebriakova,portrait-of-nadezhda-mikhailovna-kroshkin-1923.jpg
Post_Impressionism,istvan-ilosvai-varga,street-at-szentendre-in-stormy-weather-1933.jpg
Color_Field_Painting,clyfford-still,1957-d-no-1-1957(1).jpg
Abstract_Expressionism,sam-gilliam,fog-in-the-hollow-1974.jpg
Expressionism,ernst-ludwig-kirchner,life-on-the-alpine-pasture.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-12.jpg
Expressionism,zinaida-serebriakova,sculpture-in-the-tuileries-1941.jpg
Romanticism,edward-burne-jones,the-mill-1882.jpg
Realism,winslow-homer,shore-at-bermuda.jpg
Impressionism,claude-monet,field-of-yellow-irises-at-giverny.jpg
Romanticism,francisco-goya,time-of-the-old-women-1820.jpg
Expressionism,candido-portinari,catechesis-1941.jpg
Realism,charles-francois-daubigny,the-banks-of-the-river-1.jpg
Rococo,giovanni-battista-tiepolo,the-immaculate-conception-1768.jpg
Realism,vasily-perov,portrait-of-the-sculptor-vladimir-brovsky.jpg
Realism,vincent-van-gogh,landscape-in-drenthe-1883.jpg
Symbolism,odilon-redon,christ-in-silence.jpg
Romanticism,karl-bodmer,view-of-the-godesburg-and-the-seven-mountains.jpg
Abstract_Expressionism,sam-francis,yellow-speck-1963.jpg
Ukiyo_e,katsushika-hokusai,the-lake-of-hakone-in-the-segami-province.jpg
Art_Nouveau_Modern,carl-larsson,karin-and-brita-1893(1).jpg
Impressionism,edouard-manet,rue-mosnier-decorated-with-flags-1878.jpg
Realism,gustave-courbet,the-wave.jpg
High_Renaissance,michelangelo,ignudo-9.jpg
Expressionism,martiros-saryan,fruits-on-the-blue-plate-1915.jpg
Expressionism,ernst-ludwig-kirchner,sailboats-at-fehmarn-1.jpg
Symbolism,konstantin-somov,lady-with-the-dog-relaxing-on-the-lawn.jpg
Expressionism,johannes-itten,formfiguren-1936.jpg
Baroque,rembrandt,portrait-of-a-rabbi.jpg
Romanticism,joseph-wright,the-lady-in-milton-s-comus.jpg
Post_Impressionism,ferdynand-ruszczyc,ostatnie-niegi-1899.jpg
Impressionism,claude-monet,cliff-near-dieppe-1.jpg
Abstract_Expressionism,friedel-dzubas,hope-distant-1987.jpg
Realism,odilon-redon,flowers-in-a-red-pitcher.jpg
High_Renaissance,michelangelo,sistine-chapel-ceiling-the-prophet-joel-1512.jpg
Post_Impressionism,vincent-van-gogh,sketches-of-a-cottage-and-figures-1890.jpg
Post_Impressionism,vincent-van-gogh,four-men-on-a-road-with-pine-trees-1890(1).jpg
Impressionism,bela-czobel,girl-by-the-window-with-flower-1904.jpg
Art_Nouveau_Modern,natalia-goncharova,cockerel.jpg
Romanticism,jan-matejko,the-young-man.jpg
Fauvism,andre-derain,portrait-of-a-man-1915.jpg
Realism,mykola-pymonenko,from-the-forrest.jpg
Art_Nouveau_Modern,ivan-bilibin,costume-design-for-the-opera-legend-of-the-invisible-city-of-kitezh-and-maiden-fevronia-by-1934(1).jpg
Impressionism,berthe-morisot,young-woman-in-a-blue-blouse-1.jpg
Romanticism,gustave-dore,paradise-lost-11.jpg
Expressionism,martiros-saryan,self-portrait-1909-1.jpg
Impressionism,berthe-morisot,young-girl-with-doll.jpg
Post_Impressionism,vincent-van-gogh,the-seine-with-a-rowing-boat-1887.jpg
Cubism,pablo-picasso,nude-with-towel-1907.jpg
Rococo,giovanni-domenico-tiepolo,summer-stroll-1757.jpg
Mannerism_Late_Renaissance,paolo-veronese,conversion-of-st-pantaleon-1588.jpg
Rococo,benjamin-west,paetus-and-arria.jpg
Pop_Art,burhan-dogancay,concave-shadow-sculpture-1984.jpg
Art_Nouveau_Modern,odilon-redon,decoration.jpg
Art_Nouveau_Modern,a.y.-jackson,hills-at-great-bear-lake-1953.jpg
Impressionism,eugene-boudin,beach-scene-at-trouville.jpg
Realism,john-singer-sargent,vaslav-nijinsky-in-le-pavillon-d-armide-1911.jpg
Symbolism,konstantin-somov,russian-ballet.jpg
Impressionism,joaquã­n-sorolla,setting-sun-in-biarritz-1906.jpg
Realism,leon-bonnat,portrait-of-antoine-louis-barye-with-a-wax-model-of-seated-lion-1885.jpg
Realism,johan-hendrik-weissenbruch,road-near-noorden.jpg
Art_Nouveau_Modern,henri-de-toulouse-lautrec,nude-girl-1893.jpg
Naive_Art_Primitivism,niko-pirosmani,a-paschal-lamb-1914.jpg
Color_Field_Painting,morris-louis,dalet-chet-1958.jpg
Color_Field_Painting,friedel-dzubas,key-largo-1964.jpg
Art_Nouveau_Modern,ferdinand-hodler,dying-warrior-1.jpg
Cubism,oscar-dominguez,corrida-ii-1951.jpg
Romanticism,gustave-dore,the-slothful.jpg
Ukiyo_e,ito-shinsui,evening-scene-at-ishiyama-temple-1917.jpg
Cubism,lajos-tihanyi,composition-1925.jpg
Art_Nouveau_Modern,raphael-kirchner,a-half-of-a-virgin-1901-5.jpg
Symbolism,konstantin-somov,a-youth-on-his-knees-in-front-of-a-lady-1916.jpg
Early_Renaissance,jacopo-bellini,annunciation-1444.jpg
Rococo,allan-ramsay,portrait-of-a-naval-officer.jpg
Cubism,vicente-manansala,philippines-mother-and-child-1965.jpg
Impressionism,konstantin-korovin,portrait-of-the-artist-v-v-wulf.jpg
Baroque,gerard-terborch,the-duet-singer-and-theorbo-player.jpg
Minimalism,yves-gaucher,trinome-6-2-c-32.jpg
Impressionism,hoca-ali-riza,firtinada-deniz.jpg
Color_Field_Painting,mark-rothko,no-24.jpg
Pop_Art,hiro-yamagata,hockey.jpg
Cubism,fernand-leger,the-observatory-study-for-the-city.jpg
Art_Nouveau_Modern,nicholas-roerich,costume-devotion-of-fiery-furnace-before-christmas-liturgy-in-russian-orthodox-church-1907.jpg
Baroque,rembrandt,portrait-of-jacob-trip-1661.jpg
Impressionism,willard-metcalf,lenghtening-shadows.jpg
Post_Impressionism,maurice-prendergast,still-life-apples-vase-1915.jpg
Realism,henri-fantin-latour,bouquet-of-flowers-pansies-1883.jpg
Synthetic_Cubism,juan-gris,open-window-with-hills-1923.jpg
Post_Impressionism,maurice-prendergast,in-the-luxembourg-gardens-1907.jpg
Pop_Art,andy-warhol,friedrich-the-great.jpg
High_Renaissance,pietro-perugino,the-virgin-and-child-with-an-angel.jpg
Realism,camille-pissarro,donkey-ride-at-la-roche-guyon.jpg
Post_Impressionism,spyros-papaloukas,onasteries-at-mount-athos.jpg
Expressionism,lucian-freud,susanna-1.jpg
Romanticism,theodor-aman,the-battle-with-torches-1891.jpg
Analytical_Cubism,pablo-picasso,woman-with-a-mandolin-1909.jpg
Color_Field_Painting,paul-reed,draa-1988.jpg
Post_Impressionism,vincent-van-gogh,wheatfield-with-crows-1890.jpg
Realism,ivan-shishkin,forest-stream-2.jpg
Symbolism,odilon-redon,two-young-girls-among-the-flowers-1912.jpg
Expressionism,henri-matisse,odalisque-with-a-turkish-chair-1928.jpg
Minimalism,paul-brach,the-negative-way-3-1964.jpg
Impressionism,rudolf-schweitzer-cumpana,vas-cu-trandafiri-1962.jpg
Expressionism,arthur-segal,woodcut.jpg
Realism,ivan-kramskoy,portrait-of-the-artist-vasily-perov-1881.jpg
Art_Nouveau_Modern,jacek-malczewski,portrait-of-w-adys-aw-ele-ski-1908.jpg
Color_Field_Painting,paul-jenkins,not/detected/235704.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,angel-of-sadness.jpg
Naive_Art_Primitivism,arman-manookian,flamingos-in-flight-1931.jpg
Color_Field_Painting,paul-feeley,carthage-1962.jpg
Romanticism,paul-cezanne,house-in-provence-1867.jpg
Realism,volodymyr-orlovsky,breaking-waves.jpg
Realism,theodor-severin-kittelsen,oppe-paa-flya(1).jpg
Impressionism,berthe-morisot,the-wet-nurse-angele-feeding-julie-manet.jpg
Synthetic_Cubism,juan-gris,tea-cups-1914.jpg
Pop_Art,roy-lichtenstein,kiss(1).jpg
Symbolism,konstantin-somov,costume-sketches-of-columbine-for-anna-pavlova.jpg
Impressionism,camille-pissarro,the-garden-in-spring-eragny-1894.jpg
Northern_Renaissance,martin-schongauer,woman-with-a-turban.jpg
Symbolism,konstantin-somov,exlibris-of-s-mikhailov.jpg
Romanticism,rudolf-von-alt,the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894.jpg
Baroque,alonzo-cano,vision-of-st-anthony-of-padua-1662.jpg
Realism,constantin-stahi,still-life-1872.jpg
Impressionism,arkhip-kuindzhi,sunset-effect.jpg
Post_Impressionism,gustave-loiseau,by-the-loing-river.jpg
Pop_Art,erro,life-gauguin-1978.jpg
Color_Field_Painting,frank-stella,seward-park-1958.jpg
Impressionism,henry-herbert-la-thangue,the-aqueduct.jpg
Minimalism,ellsworth-kelly,diagonal-1951.jpg
Northern_Renaissance,albrecht-durer,the-dresden-altarpiece-central-panel-1496.jpg
Impressionism,john-singer-sargent,staircase-in-capri-1878.jpg
Art_Nouveau_Modern,jacek-malczewski,death-1902.jpg
