style,artist,picture
Realism,pierre-auguste-renoir,a-road-in-louveciennes
Realism,nikolay-bogdanov-belsky,farewell-of-a-new-soldier
Symbolism,kuzma-petrov-vodkin,youth-kiss-1913
Romanticism,edward-burne-jones,cat-and-kitten
Color_Field_Painting,barnett-newman,jericho-1969
Symbolism,nicholas-roerich,tibetian-lama-1927
Expressionism,martiros-saryan,october-landscape-1953
Northern_Renaissance,albrecht-durer,st-barbara
Post_Impressionism,moise-kisling,children-of-dr-tas-1930
Baroque,peter-paul-rubens,beheading-of-st-john-the-baptist-1610
Baroque,rembrandt,hendrickje-sleeping
Realism,isaac-levitan,trunk-of-burgeoning-oak
Impressionism,willard-metcalf,on-the-suffolk-coast-02
Pop_Art,andy-warhol,marylin-red
Realism,vincent-van-gogh,lane-with-poplars
Expressionism,martiros-saryan,fruits-and-vegetables-1934
Symbolism,gustave-moreau,saint-george-1869
Impressionism,claude-monet,poppies-at-giverny
Post_Impressionism,henri-de-toulouse-lautrec,the-violinist-dancia-1900
Symbolism,james-tissot,jephthah-s-daughter
Realism,vasily-perov,wandering-in-a-field-1879
Baroque,rembrandt,haman-begging-esther-for-mercy
Art_Nouveau_Modern,ivan-bilibin,egypt-pyramids-1924(1)
High_Renaissance,andrea-solario,head-of-st-john-the-baptist
Naive_Art_Primitivism,martiros-saryan,illustration-to-armenian-folk-tales-1937-2
Post_Impressionism,henri-de-toulouse-lautrec,in-batignolles-1888
Impressionism,guy-rose,oak-grove-carmel-1919
Expressionism,lovis-corinth,ecce-homo-1925
Art_Nouveau_Modern,raphael-kirchner,smoking-women-1904-4
Impressionism,claude-monet,water-lilies-8
Abstract_Expressionism,brice-marden,white-ground-letter-2010
Art_Nouveau_Modern,alexandre-benois,magician-costume-design(2)
Realism,mikhail-vrubel,pencils-1905
Impressionism,william-merritt-chase,shinnecock-hills-from-canoe-place-long-island
Post_Impressionism,tom-thomson,untitled-wooden-landscape-1917
Impressionism,claude-monet,the-tow-path-at-argenteuil-winter
Post_Impressionism,henri-edmond-cross,rocks-at-trayas
Art_Nouveau_Modern,ferdinand-hodler,swearing-to-the-front
Art_Nouveau_Modern,nicholas-roerich,tent-of-ivan-the-terrible-1909
Contemporary_Realism,eric-fischl,truman-capote-in-hollywod
Baroque,frans-hals,portrait-of-a-man-holding-gloves
Art_Nouveau_Modern,carlos-saenz-de-tejada,the-life-of-st-ignatius-loyola-plate-10-the-death-of-st-ignatius-31st-july-1556
Realism,martiros-saryan,portrait-of-catholicos-of-all-armenians-vazgen-i-1959
Art_Nouveau_Modern,ivan-bilibin,illustration-for-the-russian-fairy-story-maria-morevna-1900-4(1)
Expressionism,edvard-munch,harry-graf-kessler-1904
Romanticism,ivan-aivazovsky,lake-maggiore-in-the-evening-1858
Realism,ilya-repin,portrait-of-e-zvantseva-1889
Art_Nouveau_Modern,raphael-kirchner,girls-with-purple-surrounds-1900-3
Symbolism,mstislav-dobuzhinsky,an-illustration-from-a-pushkin-s-eugene-onegin-1936
Expressionism,alberto-burri,procession-of-the-dead-christ-1946
Realism,anders-zorn,a-toast-in-the-idun-society-1892
Pop_Art,aki-kuroda,untitled-2012-1
Symbolism,mikalojus-ciurlionis,deluge-iv-1904-1
Impressionism,philip-wilson-steer,portrait-of-miss-rose-pettigrew
Impressionism,pierre-auguste-renoir,seated-little-girl-with-a-blue-background
Expressionism,josef-herman,snooker-players-1982
Expressionism,chaim-soutine,parisian-suburb
Post_Impressionism,vincent-van-gogh,venus-in-a-top-hat
Post_Impressionism,irma-stern,the-initiate-1935
Naive_Art_Primitivism,marc-chagall,the-cowshed-1917
Impressionism,nicolae-grigorescu,clearing-back
Romanticism,ivan-aivazovsky,the-black-sea-at-night-1879
Color_Field_Painting,mark-rothko,untitled-11
Fauvism,walasse-ting,women-with-flowers-1988
Realism,vincent-van-gogh,sketch-of-a-right-arm-and-shoulder-1886
Expressionism,arturo-souto,balloons
Symbolism,nicholas-roerich,study-of-mountains-6
Realism,mikhail-nesterov,self-portrait-1918
Post_Impressionism,maurice-prendergast,st-malo-1
Symbolism,konstantin-somov,lady-in-pink
Impressionism,camille-pissarro,big-walnut-tree-at-eragny-1892
Realism,aleksey-savrasov,thunderstorm-1856
Expressionism,wassily-kandinsky,picture-with-archer-1909
Impressionism,claude-monet,rouen-cathedral-magic-in-blue
Color_Field_Painting,gene-davis,pumpkin-1959
Impressionism,armand-guillaumin,the-seine-1867
Romanticism,johann-koler,the-artist-s-birthplace-1863
Expressionism,lucian-freud,lawrence-gowing
Art_Nouveau_Modern,wilhelm-kotarbinski,leela-wend
Ukiyo_e,keisai-eisen,streetwalker-tsujigimi(1)
Symbolism,gustav-klimt,beech-grove-i
Post_Impressionism,edouard-cortes,la-place-de-la-bastille-paris
Impressionism,gustave-caillebotte,paris-a-rainy-day
Abstract_Expressionism,gene-davis,dog-and-flowers-1957
Symbolism,nicholas-roerich,himalayas-39
Romanticism,gustave-dore,death-of-ananias
Art_Nouveau_Modern,aubrey-beardsley,pierrot-of-the-minute-1897
Post_Impressionism,grã©goire-michonze,cows-at-pasture-1969
Romanticism,francisco-goya,now-they-are-sitting-well-1799
Mannerism_Late_Renaissance,giorgio-vasari,deposition-from-the-cross-1
Symbolism,arnold-bã¶cklin,the-volcano
Realism,david-burliuk,portrait-by-the-castle-under-moonlight-1951
Impressionism,armand-guillaumin,coucher-de-soleil-en-creuse-1898
Impressionism,edgar-degas,dancers-at-the-barre
Abstract_Expressionism,bradley-walker-tomlin,all-souls-night-1947
Abstract_Expressionism,ronnie-landfield,fire-flute-1974
Impressionism,pierre-auguste-renoir,rocky-craggs-at-l-estaque-1882
Art_Nouveau_Modern,gustav-klimt,the-beethoven-frieze-the-hostile-powers-left-part-detail
Realism,edouard-manet,the-races-in-the-bois-de-boulogne-1872
Naive_Art_Primitivism,kazimir-malevich,french-allies-1914
Impressionism,paul-cezanne,a-modern-olympia-1874
Expressionism,nicolae-tonitza,to-light-the-lamp
Baroque,paul-bril,view-of-a-port-1607
Rococo,canaletto,piazza-san-marco-looking-south-west
Symbolism,ferdinand-hodler,lake-thun-with-stockhornkette-in-winter
Fauvism,georges-braque,estaque-the-harbour-1906
Rococo,william-hogarth,frontispiece-and-its-explanation-hurdibras
Abstract_Expressionism,joe-goode,ocean-blue-6-1988
Realism,fyodor-vasilyev,bridge-over-a-brook
Romanticism,jan-matejko,skarga-s-sermon-1864
Naive_Art_Primitivism,david-burliuk,tea-time-with-a-white-cat
Realism,isaac-levitan,aft-part-of-barge
Art_Nouveau_Modern,carlos-saenz-de-tejada,death-of-don-miguel-de-mahara
Realism,gustave-courbet,portrait-of-monsieur-nicolle-1862
Symbolism,mikalojus-ciurlionis,andante-sonata-of-the-pyramids-1909(1)
Realism,vincent-van-gogh,man-with-a-sack-of-wood-1881
Symbolism,nicholas-roerich,lahaul-kardang-1932
Impressionism,claude-monet,water-lily-pond-1919-1
Romanticism,john-hoppner,richard-bache
Expressionism,jury-annenkov,spire-and-trees-1945
Symbolism,odilon-redon,the-window-1
Baroque,eustache-le-sueur,saint-bruno-the-feet-of-pope-urban-ii-1648
Expressionism,egon-schiele,reclining-woman-with-blond-hair-1914
Fauvism,ion-pacea,marina-with-yellow-boat
Realism,boris-kustodiev,portrait-of-p-n-sakulin-1923
Realism,johan-hendrik-weissenbruch,landscape-at-noorden
Realism,martiros-saryan,for-the-armenians-fighters-veterans-of-world-war-ii-1945
Symbolism,nicholas-roerich,elbrus-caucasus-1933
Abstract_Expressionism,john-hoyland,2008-untitled-silkscreen
Mannerism_Late_Renaissance,el-greco,portrait-of-dominican-friar
Post_Impressionism,vincent-van-gogh,a-pair-of-shoes-1887(1)
Fauvism,henri-matisse,landscape-1904
Romanticism,vasily-tropinin,portrait-of-a-i-tropinina-the-artist-s-wife-1809
Realism,vasily-surikov,wanderer-1885
Impressionism,edgar-degas,the-rehearsal-of-the-ballet-on-stage
Realism,ilya-repin,leo-tolstoy-in-the-forest-1891
Realism,alexey-bogolyubov,bolshaya-neva-1872
Cubism,louis-marcoussis,two-poets-1929
Impressionism,maurice-prendergast,woman-on-ship-deck-looking-out-to-sea-also-known-as-girl-at-ship-s-rail
Early_Renaissance,sandro-botticelli,madonna-with-two-angels(1)
Expressionism,paul-klee,women-s-pavilion-1921(1)
Romanticism,karl-bodmer,pehriska-ruhpa-minatarre-warrior-in-the-costume-of-the-dog-dance-plate-23-from-volume-2-of-1844
Realism,volodymyr-orlovsky,in-italy-1876
Impressionism,joaquã­n-sorolla,portrait-of-antonio-elegido-1893
Symbolism,odilon-redon,apollo-s-chariot
Abstract_Expressionism,salvador-dali,ex-aegypto-vocavi-filium-meum-1964
Baroque,bernardo-strozzi,tribute-money
Contemporary_Realism,john-miller,off-coco-beach-goa
Romanticism,william-turner,dutch-boats-in-a-gale
Impressionism,berthe-morisot,madame-albine-sermicola-in-the-studio
Color_Field_Painting,gene-davis,red-dog-1961
Impressionism,winston-churchill,marlborough-tapestries-at-blenheim-1(1)
Realism,constantin-artachino,turk-bargainer
Impressionism,eugene-boudin,the-beach-at-deauville-1863
Expressionism,pyotr-konchalovsky,sketch-of-portrait-of-vsevolod-meyerhold-1938
Rococo,benjamin-west,queen-charlotte-1776
Expressionism,viorel-marginean,peacock-2
Art_Nouveau_Modern,heorhiy-narbut,illustration-to-wooden-eagle-1909-4
Expressionism,wassily-kandinsky,all-saints-day-i-1911
Minimalism,robert-morris,untitled-l-beams-1965
Pointillism,camille-pissarro,young-flemish-maid
Expressionism,chaim-soutine,the-mad-woman-1
Expressionism,frantisek-kupka,humanitas
Ukiyo_e,utagawa-kuniyoshi,women-25
Ukiyo_e,katsushika-hokusai,kappa
Art_Nouveau_Modern,heorhiy-narbut,illustration-to-the-crane-and-heron-bear-1906-4
Symbolism,nicholas-roerich,krishna-1946
Romanticism,karl-bryullov,portrait-of-v-a-perovsky-on-column-capitals
Expressionism,martiros-saryan,green-jug-and-bouquet-1910
Impressionism,georgios-jakobides,child-with-cart
Expressionism,max-pechstein,liegender-akt-mit-katze-1909
Symbolism,akseli-gallen-kallela,by-the-river-of-tuonela-study-for-the-jus-lius-mausoleum-frescos-1903
Color_Field_Painting,ronnie-landfield,coriander-rose-1972
Impressionism,pierre-auguste-renoir,melon-and-tomatos-1903
Minimalism,keith-sonnier,lit-circle-blue-with-etched-glass-1968
Impressionism,frederic-bazille,mall-of-aigues-mortes
Realism,vincent-van-gogh,peasant-with-sickle-seen-from-the-back-1885
Romanticism,john-collier,the-last-voyage-of-henry-hudson-1881
Early_Renaissance,piero-della-francesca,the-flagellation-of-christ-detail-1(1)
Romanticism,gustave-dore,the-dishonorable-truce
Symbolism,mstislav-dobuzhinsky,a-nook-of-petersburg-1904
Ukiyo_e,utagawa-kuniyoshi,the-actor
Abstract_Expressionism,richard-tuttle,20-pearls-9-2003
Post_Impressionism,anita-malfatti,veneza-canaleto-1924
Symbolism,kuzma-petrov-vodkin,boy-rider-1912
Expressionism,ion-tuculescu,blue-field
Mannerism_Late_Renaissance,agnolo-bronzino,ugolino-martelli
Pop_Art,burhan-dogancay,give-peace-a-chance-2009
Impressionism,mary-cassatt,sketch-of-mother-looking-down-at-thomas-1915
Cubism,vicente-manansala,ang-magbabayo-pounding-rice-1979
Impressionism,claude-monet,cliff-at-dieppe
Early_Renaissance,carlo-crivelli,saint-james-the-elder-saint-bernard-of-siena-saint-nicodemus-1482
Realism,isaac-levitan,winter-landscape-with-mill-1884
Realism,ivan-shishkin,twilight-1883
Symbolism,ferdinand-hodler,dying-warrior
Symbolism,albert-pinkham-ryder,king-cophetua-and-the-beggar-maid-1906
Symbolism,odilon-redon,bouquet-of-flowers-3
Northern_Renaissance,hugo-van-der-goes,portinari-triptych-1478
Impressionism,pierre-auguste-renoir,seated-nude-in-profile-gabrielle-1913
Symbolism,konstantin-somov,the-interior-of-the-pavlovs-country-house
Impressionism,berthe-morisot,the-black-finger-bandage
Art_Nouveau_Modern,nicholas-roerich,spies-1900
Impressionism,konstantin-korovin,roses-evening-1908
Baroque,willem-kalf,still-life-1654
Romanticism,orest-kiprensky,young-gardener-1817
Art_Nouveau_Modern,boris-kustodiev,guys-from-tula-1924
Rococo,george-morland,wooded-landscape-with-a-toll-gate
Rococo,giovanni-domenico-tiepolo,preaching-of-john-the-baptist
Abstract_Expressionism,elaine-de-kooning,bull-matador-1960
Northern_Renaissance,albrecht-durer,philip-1526
Realism,ivan-shishkin,old-lime-1894
Color_Field_Painting,morris-louis,omega-i-1960
Romanticism,vasily-tropinin,monk-with-candle-1834
Action_painting,hans-hofmann,in-the-vastness-of-sorrowful-thoughts-1963
Naive_Art_Primitivism,niko-pirosmani,kakheti-epic-alazani-valley-4
Action_painting,jackson-pollock,one-number-31-1950
Naive_Art_Primitivism,fernando-botero,archangel
Impressionism,t.-c.-steele,last-hour-of-the-day-1916
Art_Nouveau_Modern,raphael-kirchner,roma-4
Realism,vincent-van-gogh,landscape-with-pollard-willows-1884
Symbolism,odilon-redon,the-prisoner-boulet-1879
Expressionism,egon-schiele,the-brother-1911
Mannerism_Late_Renaissance,paolo-veronese,st-john-the-baptist-preaching
Baroque,jacob-jordaens,the-father-of-the-psyche-consultants-of-oracle-in-the-temple-of-apollo-1652
Symbolism,nicholas-roerich,ladakh-1
High_Renaissance,michelangelo,studies-of-grotesques-1530
Post_Impressionism,henri-de-toulouse-lautrec,a-ball-at-the-moulin-de-la-galette-1889
Symbolism,pierre-puvis-de-chavannes,study-for-four-figures-in-rest
Realism,julius-leblanc-stewart,the-glade-1900(1)
Art_Nouveau_Modern,henri-de-toulouse-lautrec,craftsman-modern
Realism,theodore-rousseau,alley-chestnut-from-the-castle-shoes
Impressionism,childe-hassam,new-york-hod-carriers
Minimalism,jim-lambie,zobop-installation-view-1999-1
Realism,emile-claus,cow
Naive_Art_Primitivism,pavel-filonov,a-small-house-in-moscow-1894
Early_Renaissance,andrea-mantegna,death-of-the-virgin-1461
Post_Impressionism,henri-de-toulouse-lautrec,in-bed-the-kiss-1892
Northern_Renaissance,albrecht-altdorfer,battle-between-knights-and-mercenary
Art_Nouveau_Modern,boris-kustodiev,portrait-of-the-artist-s-wife-1909
Realism,vincent-van-gogh,a-carpenter-with-apron-1882(1)
Expressionism,egon-schiele,sitting-child-1916
Impressionism,mary-cassatt,little-girl-with-cap-sun
Northern_Renaissance,jean-fouquet,entry-of-emperor-charles-iv-in-cambrai-1460
Expressionism,morris-graves,snake-and-moon-1938
Impressionism,john-henry-twachtman,view-from-the-holley-house-winter
Impressionism,pierre-auguste-renoir,the-port-of-martigues-1888
Realism,john-singer-sargent,sybil-frances-grey-later-lady-eden-1905
Pop_Art,andy-warhol,carter-burden-brown
Impressionism,konstantin-korovin,roses-fruit-wine-1912
Early_Renaissance,carlo-crivelli,madonna-and-child-enthroned
Minimalism,robert-ryman,untitled-from-six-aquatints-1975
Symbolism,zinaida-serebriakova,two-peasant-girls-1915
Realism,pavel-fedotov,gamblers
Post_Impressionism,vincent-van-gogh,enclosed-field-behind-saint-paul-hospital-1889(1)
Realism,thomas-eakins,portrait-of-lucy-lewis-1896
Cubism,umberto-boccioni,study-for-sculpture-empty-and-full-abstracts-of-a-head-1912
Realism,wilhelm-leibl,die-junge-pariserin-die-kokotte-1869
Pop_Art,robert-silvers,guernica-photomosaic-mounted-on-aluminum
Ukiyo_e,katsushika-hokusai,basho-by-hokusai
Ukiyo_e,hiroshige,evening-snow-on-mount-hira
High_Renaissance,pietro-perugino,madonna-with-child-particular-detail
Impressionism,paul-cezanne,portrait-of-madame-cezanne-1878
Symbolism,ferdinand-hodler,grand-muveran-1912
Realism,isaac-levitan,the-last-rays-of-the-sun-a-lake-1899
Rococo,william-hogarth,falstaff-examining-his-recruits-1728
Rococo,jean-baptiste-oudry,still-life-with-hare-duck-loaf-of-bread-cheese-and-flasks-of-wine-1742
Cubism,willi-baumeister,tennis-players-1929
Romanticism,eugene-delacroix,sketch-for-the-death-of-sardanapalus-1827(1)
Post_Impressionism,asgrimur-jonsson,lava-gorge-at-thingvellir-autumn-1947
Realism,vincent-van-gogh,meadows-near-rijswijk-and-the-schenkweg-1882
Impressionism,edgar-degas,woman-drying-herself-3
Naive_Art_Primitivism,niko-pirosmani,fruit-stall
Impressionism,camille-pissarro,the-banks-of-the-seine-in-paris-pont-marie-quai-d-anjou
Romanticism,miklos-barabas,quay-of-the-danube-with-greek-church-in-1843-1843
Post_Impressionism,henri-catargi,still-life-with-seashell-1972
Impressionism,abraham-manievich,house-workers-in-the-bronx
Realism,vasily-surikov,the-old-woman-with-a-patterned-headscarf-1886
Baroque,rembrandt,a-young-woman-with-a-basket-1642
Realism,isaac-levitan,lake-1895
Impressionism,john-atkinson-grimshaw,salthouse-dock-liverpool
Romanticism,ivan-aivazovsky,ship-in-a-storm-1895
Romanticism,john-atkinson-grimshaw,the-sere-and-yellow-leaf
Post_Impressionism,gustave-loiseau,beynac-quay-at-bordeaux
Art_Nouveau_Modern,jacek-malczewski,vision
Impressionism,frederic-remington,the-cowboy-1902
Impressionism,john-singer-sargent,the-simplon
Fauvism,janos-mattis-teutsch,houses-with-trees-1910
Art_Nouveau_Modern,raphael-kirchner,stained-glass-art-2
Naive_Art_Primitivism,fernando-botero,woman-with-a-parrot
Realism,thomas-eakins,the-biglin-brothers-racing-1873
Realism,ioannis-altamouras,1877
Cubism,paul-cezanne,mont-sainte-victoire-seen-from-les-lauves
Romanticism,joseph-wright,landscape-with-dale-abbey
New_Realism,william-james-glackens,1911-for-the-championship-of-the-backlot-league
Naive_Art_Primitivism,fernando-botero,lefty-and-his-gang
Impressionism,claude-monet,sea-study
Impressionism,pierre-auguste-renoir,young-woman-with-a-rose-in-her-hat-1913
Realism,pyotr-konchalovsky,still-life-with-flowers-1955
Romanticism,francisco-goya,this-is-worse-1815
High_Renaissance,pietro-perugino,sepulcrum-christi
Impressionism,pierre-auguste-renoir,modele-from-the-moulin-de-la-galette-1876
Expressionism,margareta-sterian,jewish-wedding
Romanticism,paul-cezanne,guillaumin-by-the-road
Post_Impressionism,vincent-van-gogh,woman-with-a-donkey-1890
Art_Nouveau_Modern,ivan-bilibin,illustration-for-alexander-pushkin-s-fairytale-of-the-tsar-saltan-1905-6(1)
Symbolism,nicholas-roerich,barrows-1915
Cubism,ernst-ludwig-kirchner,three-nudes-in-the-forest
Rococo,jean-honore-fragonard,girl-with-a-marmot-1790
Symbolism,nicholas-roerich,everest-1931
Post_Impressionism,martiros-saryan,armenia-spring-in-norke-1947
Symbolism,nicholas-roerich,saint-pantaleon-the-healer-1916-1
Impressionism,piet-mondrian,along-the-amstel-1903
Romanticism,victor-meirelles,o-combate-naval-do-riachuelo-1883
Romanticism,nikolai-ge,the-destruction-of-the-temple-in-jerusalem
Naive_Art_Primitivism,fernando-botero,oranges
Impressionism,henri-martin,the-terrace-1
Post_Impressionism,janos-tornyai,autumn-morning-1907
Impressionism,eugene-boudin,pier-deauville-1869
Impressionism,claude-monet,the-seine-at-asnieres-02
